58,8,18,1,5,2,0.05,0.05,0.05,0.05,0.05,0.05,0.1,0.15,0.4,0.1,0,0,0,0,0,0.05,0.05,0.1,0.2,0.3,0.15,0.1,0.05,0.05
59,8,19,1,4,3,0.05,0.05,0.05,0.05,0.05,0.05,0.1,0.15,0.4,0.1,0,0,0,0,0,0.5,0.05,0.1,0.2,0.3,0.15,0.1,0.05,0.05
60,9,10,9,0,0,1,0.05,0.05,0.05,0.05,0.05,0.1,0.15,0.4,0.1,0,0,0,0,0,1,0.05,0.1,0.2,0.3,0.15,0.1,0.05,0.05
61,9,13,6,3,0,0.05,0.05,0.05,0.05,0.05,0.05,0.1,0.15,0.4,0.1,0,0,0,0,0,0.5,0.05,0.1,0.2,0.3,0.15,0.1,0.05,0.05
62,9,14,5,4,0,0.05,0.05,0.05,0.05,0.05,0.05,0.1,0.15,0.4,0.1,0,0,0,0,0,0.3,0.05,0.1,0.2,0.3,0.15,0.1,0.05,0.05
63,9,16,4,4,1,0.05,0.05,0.05,0.05,0.05,0.05,0.1,0.15,0.4,0.1,0,0,0,0,0,0.05,0.05,0.1,0.2,0.3,0.15,0.1,0.05,0.05
64,9,17,3,5,1,0.05,0.05,0.05,0.05,0.05,0.05,0.1,0.15,0.4,0.1,0,0,0,0,0,0.5,0.05,0.1,0.2,0.3,0.15,0.1,0.05,0.05
65,9,17,3,5,1,1,0.05,0.05,0.05,0.05,0.05,0.1,0.15,0.4,0.1,0,0,0,0,0,1,0.05,0.1,0.2,0.3,0.15,0.1,0.05,0.05
66,9,20,1,6,2,0.05,0.05,0.05,0.05,0.05,0.05,0.1,0.15,0.4,0.1,0,0,0,0,0,0.5,0.05,0.1,0.2,0.3,0.15,0.1,0.05,0.05
67,9,20,1,6,2,0.05,0.05,0.05,0.05,0.05,0.05,0.1,0.15,0.4,0.1,0,0,0,0,0,0.3,0.05,0.1,0.2,0.3,0.15,0.1,0.05,0.05
68,9,21,1,5,3,0.05,0.05,0.05,0.05,0.05,0.05,0.1,0.15,0.4,0.1,0,0,0,0,0,0.05,0.05,0.1,0.2,0.3,0.15,0.1,0.05,0.05
69,9,21,1,5,3,0.05,0.05,0.05,0.05,0.05,0.05,0.1,0.15,0.4,0.1,0,0,0,0,0,0.5,0.05,0.1,0.2,0.3,0.15,0.1,0.05,0.05
70,10,11,10,0,0,1,0.05,0.05,0.05,0.05,0.05,0.1,0.15,0.4,0.1,0,0,0,0,0,1,0.05,0.1,0.2,0.3,0.15,0.1,0.05,0.05
71,10,14,7,3,0,0.05,0.05,0.05,0.05,0.05,0.05,0.1,0.15,0.4,0.1,0,0,0,0,0,0.5,0.05,0.1,0.2,0.3,0.15,0.1,0.05,0.05
72,10,15,6,4,0,0.05,0.05,0.05,0.05,0.05,0.05,0.1,0.15,0.4,0.1,0,0,0,0,0,0.3,0.05,0.1,0.2,0.3,0.15,0.1,0.05,0.05
73,10,17,5,4,1,0.05,0.05,0.05,0.05,0.05,0.05,0.1,0.15,0.4,0.1,0,0,0,0,0,0.05,0.05,0.1,0.2,0.3,0.15,0.1,0.05,0.05
74,10,18,4,5,1,0.05,0.05,0.05,0.05,0.05,0.05,0.1,0.15,0.4,0.1,0,0,0,0,0,0.5,0.05,0.1,0.2,0.3,0.15,0.1,0.05,0.05
75,10,19,3,6,1,1,0.05,0.05,0.05,0.05,0.05,0.1,0.15,0.4,0.1,0,0,0,0,0,1,0.05,0.1,0.2,0.3,0.15,0.1,0.05,0.05
76,10,21,2,6,2,0.05,0.05,0.05,0.05,0.05,0.05,0.1,0.15,0.4,0.1,0,0,0,0,0,0.5,0.05,0.1,0.2,0.3,0.15,0.1,0.05,0.05
77,10,21,2,6,2,0.05,0.05,0.05,0.05,0.05,0.05,0.1,0.15,0.4,0.1,0,0,0,0,0,0.3,0.05,0.1,0.2,0.3,0.15,0.1,0.05,0.05
78,10,22,2,5,3,0.05,0.05,0.05,0.05,0.05,0.05,0.1,0.15,0.4,0.1,0,0,0,0,0,0.05,0.05,0.1,0.2,0.3,0.15,0.1,0.05,0.05
79,10,22,2,5,3,0.05,0.05,0.05,0.05,0.05,0.05,0.1,0.15,0.4,0.1,0,0,0,0,0,0.5,0.05,0.1,0.2,0.3,0.15,0.1,0.05,0.05
80,11,12,11,0,0,1,0.05,0.05,0.05,0.05,0.05,0.1,0.15,0.4,0.1,0,0,0,0,0,1,0.05,0.1,0.2,0.3,0.15,0.1,0.05,0.05
81,11,15,8,3,0,0.05,0.05,0.05,0.05,0.05,0.05,0.1,0.15,0.4,0.1,0,0,0,0,0,0.5,0.05,0.1,0.2,0.3,0.15,0.1,0.05,0.05
82,11,17,6,5,0,0.05,0.05,0.05,0.05,0.05,0.05,0.1,0.15,0.4,0.1,0,0,0,0,0,0.3,0.05,0.1,0.2,0.3,0.15,0.1,0.05,0.05
83,11,19,5,5,1,0.05,0.05,0.05,0.05,0.05,0.05,0.1,0.15,0.4,0.1,0,0,0,0,0,0.05,0.05,0.1,0.2,0.3,0.15,0.1,0.05,0.05
84,11,20,4,6,1,0.05,0.05,0.05,0.05,0.05,0.05,0.1,0.15,0.4,0.1,0,0,0,0,0,0.5,0.05,0.1,0.2,0.3,0.15,0.1,0.05,0.05
85,11,22,3,6,2,1,0.05,0.05,0.05,0.05,0.05,0.1,0.15,0.4,0.1,0,0,0,0,0,1,0.05,0.1,0.2,0.3,0.15,0.1,0.05,0.05
86,11,23,2,7,2,0.05,0.05,0.05,0.05,0.05,0.05,0.1,0.15,0.4,0.1,0,0,0,0,0,0.5,0.05,0.1,0.2,0.3,0.15,0.1,0.05,0.05
87,11,24,2,6,3,0.05,0.05,0.05,0.05,0.05,0.05,0.1,0.15,0.4,0.1,0,0,0,0,0,0.3,0.05,0.1,0.2,0.3,0.15,0.1,0.05,0.05
88,11,24,2,6,3,0.05,0.05,0.05,0.05,0.05,0.05,0.1,0.15,0.4,0.1,0,0,0,0,0,0.05,0.05,0.1,0.2,0.3,0.15,0.1,0.05,0.05
89,11,25,2,5,4,0.05,0.05,0.05,0.05,0.05,0.05,0.1,0.15,0.4,0.1,0,0,0,0,0,0.5,0.05,0.1,0.2,0.3,0.15,0.1,0.05,0.05
90,12,13,12,0,0,1,0.05,0.05,0.05,0.05,0.05,0.1,0.15,0.4,0.1,0,0,0,0,0,1,0.05,0.1,0.2,0.3,0.15,0.1,0.05,0.05
91,12,17,8,4,0,0.05,0.05,0.05,0.05,0.05,0.05,0.1,0.15,0.4,0.1,0,0,0,0,0,0.5,0.05,0.1,0.2,0.3,0.15,0.1,0.05,0.05
92,12,18,7,5,0,0.05,0.05,0.05,0.05,0.05,0.05,0.1,0.15,0.4,0.1,0,0,0,0,0,0.3,0.05,0.1,0.2,0.3,0.15,0.1,0.05,0.05
93,12,20,6,5,1,0.05,0.05,0.05,0.05,0.05,0.05,0.1,0.15,0.4,0.1,0,0,0,0,0,0.05,0.05,0.1,0.2,0.3,0.15,0.1,0.05,0.05
94,12,23,4,6,2,0.05,0.05,0.05,0.05,0.05,0.05,0.1,0.15,0.4,0.1,0,0,0,0,0,0.5,0.05,0.1,0.2,0.3,0.15,0.1,0.05,0.05
95,12,23,4,6,2,1,0.05,0.05,0.05,0.05,0.05,0.1,0.15,0.4,0.1,0,0,0,0,0,1,0.05,0.1,0.2,0.3,0.15,0.1,0.05,0.05
96,12,25,2,8,2,0.05,0.05,0.05,0.05,0.05,0.05,0.1,0.15,0.4,0.1,0,0,0,0,0,0.5,0.05,0.1,0.2,0.3,0.15,0.1,0.05,0.05
97,12,26,2,7,3,0.05,0.05,0.05,0.05,0.05,0.05,0.1,0.15,0.4,0.1,0,0,0,0,0,0.3,0.05,0.1,0.2,0.3,0.15,0.1,0.05,0.05
98,12,26,2,7,3,0.05,0.05,0.05,0.05,0.05,0.05,0.1,0.15,0.4,0.1,0,0,0,0,0,0.05,0.05,0.1,0.2,0.3,0.15,0.1,0.05,0.05
99,12,27,2,6,4,0.05,0.05,0.05,0.05,0.05,0.05,0.1,0.15,0.4,0.1,0,0,0,0,0,0.5,0.05,0.1,0.2,0.3,0.15,0.1,0.05,0.05
100,13,14,13,0,0,1,0.05,0.05,0.05,0.05,0.05,0.1,0.15,0.4,0.1,0,0,0,0,0,1,0.05,0.1,0.2,0.3,0.15,0.1,0.05,0.05
101,13,18,9,4,0,0.05,0.05,0.05,0.05,0.05,0.05,0.1,0.15,0.4,0.1,0,0,0,0,0,0.5,0.05,0.1,0.2,0.3,0.15,0.1,0.05,0.05
102,13,20,7,6,0,0.05,0.05,0.05,0.05,0.05,0.05,0.1,0.15,0.4,0.1,0,0,0,0,0,0.3,0.05,0.1,0.2,0.3,0.15,0.1,0.05,0.05
103,13,22,6,6,1,0.05,0.05,0.05,0.05,0.05,0.05,0.1,0.15,0.4,0.1,0,0,0,0,0,0.05,0.05,0.1,0.2,0.3,0.15,0.1,0.05,0.05
104,13,24,5,6,2,0.05,0.05,0.05,0.05,0.05,0.05,0.1,0.15,0.4,0.1,0,0,0,0,0,0.5,0.05,0.1,0.2,0.3,0.15,0.1,0.05,0.05
105,13,25,4,7,2,1,0.05,0.05,0.05,0.05,0.05,0.1,0.15,0.4,0.1,0,0,0,0,0,1,0.05,0.1,0.2,0.3,0.15,0.1,0.05,0.05
106,13,27,2,9,2,0.05,0.05,0.05,0.05,0.05,0.05,0.1,0.15,0.4,0.1,0,0,0,0,0,0.5,0.05,0.1,0.2,0.3,0.15,0.1,0.05,0.05
107,13,28,2,8,3,0.05,0.05,0.05,0.05,0.05,0.05,0.1,0.15,0.4,0.1,0,0,0,0,0,0.3,0.05,0.1,0.2,0.3,0.15,0.1,0.05,0.05
108,13,29,2,7,4,0.05,0.05,0.05,0.05,0.05,0.05,0.1,0.15,0.4,0.1,0,0,0,0,0,0.05,0.05,0.1,0.2,0.3,0.15,0.1,0.05,0.05
109,13,29,2,7,4,0.05,0.05,0.05,0.05,0.05,0.05,0.1,0.15,0.4,0.1,0,0,0,0,0,0.5,0.05,0.1,0.2,0.3,0.15,0.1,0.05,0.05
110,14,15,14,0,0,1,0.05,0.05,0.05,0.05,0.05,0.1,0.15,0.4,0.1,0,0,0,0,0,1,0.05,0.1,0.2,0.3,0.15,0.1,0.05,0.05
111,14,19,10,4,0,0.05,0.05,0.05,0.05,0.05,0.05,0.1,0.15,0.4,0.1,0,0,0,0,0,0.5,0.05,0.1,0.2,0.3,0.15,0.1,0.05,0.05
112,14,21,8,6,0,0.05,0.05,0.05,0.05,0.05,0.05,0.1,0.15,0.4,0.1,0,0,0,0,0,0.3,0.05,0.1,0.2,0.3,0.15,0.1,0.05,0.05
113,14,23,7,6,1,0.05,0.05,0.05,0.05,0.05,0.05,0.1,0.15,0.4,0.1,0,0,0,0,0,0.05,0.05,0.1,0.2,0.3,0.15,0.1,0.05,0.05
114,14,26,5,7,2,0.05,0.05,0.05,0.05,0.05,0.05,0.1,0.15,0.4,0.1,0,0,0,0,0,0.5,0.05,0.1,0.2,0.3,0.15,0.1,0.05,0.05
115,14,27,4,8,2,1,0.05,0.05,0.05,0.05,0.05,0.1,0.15,0.4,0.1,0,0,0,0,0,1,0.05,0.1,0.2,0.3,0.15,0.1,0.05,0.05
116,14,29,2,10,2,0.05,0.05,0.05,0.05,0.05,0.05,0.1,0.15,0.4,0.1,0,0,0,0,0,0.5,0.05,0.1,0.2,0.3,0.15,0.1,0.05,0.05
117,14,31,2,8,4,0.05,0.05,0.05,0.05,0.05,0.05,0.1,0.15,0.4,0.1,0,0,0,0,0,0.3,0.05,0.1,0.2,0.3,0.15,0.1,0.05,0.05
118,14,31,2,8,4,0.05,0.05,0.05,0.05,0.05,0.05,0.1,0.15,0.4,0.1,0,0,0,0,0,0.05,0.05,0.1,0.2,0.3,0.15,0.1,0.05,0.05
119,14,32,2,7,5,0.05,0.05,0.05,0.05,0.05,0.05,0.1,0.15,0.4,0.1,0,0,0,0,0,0.5,0.05,0.1,0.2,0.3,0.15,0.1,0.05,0.05
120,15,16,15,0,0,1,0.05,0.05,0.05,0.05,0.05,0.1,0.15,0.4,0.1,0,0,0,0,0,1,0.05,0.1,0.2,0.3,0.15,0.1,0.05,0.05
121,15,20,11,4,0,0.05,0.05,0.05,0.05,0.05,0.05,0.1,0.15,0.4,0.1,0,0,0,0,0,0.5,0.05,0.1,0.2,0.3,0.15,0.1,0.05,0.05
122,15,22,9,6,0,0.05,0.05,0.05,0.05,0.05,0.05,0.1,0.15,0.4,0.1,0,0,0,0,0,0.3,0.05,0.1,0.2,0.3,0.15,0.1,0.05,0.05
123,15,26,7,6,2,0.05,0.05,0.05,0.05,0.05,0.05,0.1,0.15,0.4,0.1,0,0,0,0,0,0.05,0.05,0.1,0.2,0.3,0.15,0.1,0.05,0.05
124,15,27,6,7,2,0.05,0.05,0.05,0.05,0.05,0.05,0.1,0.15,0.4,0.1,0,0,0,0,0,0.5,0.05,0.1,0.2,0.3,0.15,0.1,0.05,0.05
125,15,28,5,8,2,1,0.05,0.05,0.05,0.05,0.05,0.1,0.15,0.4,0.1,0,0,0,0,0,1,0.05,0.1,0.2,0.3,0.15,0.1,0.05,0.05
126,15,30,3,10,2,0.05,0.05,0.05,0.05,0.05,0.05,0.1,0.15,0.4,0.1,0,0,0,0,0,0.5,0.05,0.1,0.2,0.3,0.15,0.1,0.05,0.05
127,15,32,3,8,4,0.05,0.05,0.05,0.05,0.05,0.05,0.1,0.15,0.4,0.1,0,0,0,0,0,0.3,0.05,0.1,0.2,0.3,0.15,0.1,0.05,0.05
128,15,32,3,8,4,0.05,0.05,0.05,0.05,0.05,0.05,0.1,0.15,0.4,0.1,0,0,0,0,0,0.05,0.05,0.1,0.2,0.3,0.15,0.1,0.05,0.05
129,15,33,3,7,5,0.05,0.05,0.05,0.05,0.05,0.05,0.1,0.15,0.4,0.1,0,0,0,0,0,0.5,0.05,0.1,0.2,0.3,0.15,0.1,0.05,0.05
130,16,17,16,0,0,1,0.05,0.05,0.05,0.05,0.05,0.1,0.15,0.4,0.1,0,0,0,0,0,1,0.05,0.1,0.2,0.3,0.15,0.1,0.05,0.05
131,16,22,11,5,0,0.05,0.05,0.05,0.05,0.05,0.05,0.1,0.15,0.4,0.1,0,0,0,0,0,0.5,0.05,0.1,0.2,0.3,0.15,0.1,0.05,0.05
132,16,24,9,7,0,0.05,0.05,0.05,0.05,0.05,0.05,0.1,0.15,0.4,0.1,0,0,0,0,0,0.3,0.05,0.1,0.2,0.3,0.15,0.1,0.05,0.05
133,16,27,8,6,2,0.05,0.05,0.05,0.05,0.05,0.05,0.1,0.15,0.4,0.1,0,0,0,0,0,0.05,0.05,0.1,0.2,0.3,0.15,0.1,0.05,0.05
134,16,29,6,8,2,0.05,0.05,0.05,0.05,0.05,0.05,0.1,0.15,0.4,0.1,0,0,0,0,0,0.5,0.05,0.1,0.2,0.3,0.15,0.1,0.05,0.05
135,16,30,5,9,2,1,0.05,0.05,0.05,0.05,0.05,0.1,0.15,0.4,0.1,0,0,0,0,0,1,0.05,0.1,0.2,0.3,0.15,0.1,0.05,0.05
136,16,33,3,10,3,0.05,0.05,0.05,0.05,0.05,0.05,0.1,0.15,0.4,0.1,0,0,0,0,0,0.5,0.05,0.1,0.2,0.3,0.15,0.1,0.05,0.05
137,16,34,3,9,4,0.05,0.05,0.05,0.05,0.05,0.05,0.1,0.15,0.4,0.1,0,0,0,0,0,0.3,0.05,0.1,0.2,0.3,0.15,0.1,0.05,0.05
138,16,35,3,8,5,0.05,0.05,0.05,0.05,0.05,0.05,0.1,0.15,0.4,0.1,0,0,0,0,0,0.05,0.05,0.1,0.2,0.3,0.15,0.1,0.05,0.05
139,16,35,3,8,5,0.05,0.05,0.05,0.05,0.05,0.05,0.1,0.15,0.4,0.1,0,0,0,0,0,0.5,0.05,0.1,0.2,0.3,0.15,0.1,0.05,0.05
140,17,18,17,0,0,1,0.05,0.05,0.05,0.05,0.05,0.1,0.15,0.4,0.1,0,0,0,0,0,1,0.05,0.1,0.2,0.3,0.15,0.1,0.05,0.05
141,17,23,12,5,0,0.05,0.05,0.05,0.05,0.05,0.05,0.1,0.15,0.4,0.1,0,0,0,0,0,0.5,0.05,0.1,0.2,0.3,0.15,0.1,0.05,0.05
142,17,25,10,7,0,0.05,0.05,0.05,0.05,0.05,0.05,0.1,0.15,0.4,0.1,0,0,0,0,0,0.3,0.05,0.1,0.2,0.3,0.15,0.1,0.05,0.05
143,17,29,8,7,2,0.05,0.05,0.05,0.05,0.05,0.05,0.1,0.15,0.4,0.1,0,0,0,0,0,0.05,0.05,0.1,0.2,0.3,0.15,0.1,0.05,0.05
